parents,has_nurs,form,children,housing,finance,social,health,NewAttrib1,NewAttrib2,NewAttrib3,class
great_pret,critical,complete,more,critical,inconv,slightly_prob,recommended,great_pretcritical,completed3criticalconvenient,slightly_probrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,priority,great_pretcritical,completed3criticalconvenient,slightly_probpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,not_recom,great_pretcritical,completed3criticalconvenient,slightly_probnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,problematic,recommended,great_pretcritical,completed3criticalconvenient,problematicrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,priority,great_pretcritical,completed3criticalconvenient,problematicpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,not_recom,great_pretcritical,completed3criticalconvenient,problematicnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,nonprob,recommended,great_pretcritical,completed3criticalinconv,nonprobrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,priority,great_pretcritical,completed3criticalinconv,nonprobpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,not_recom,great_pretcritical,completed3criticalinconv,nonprobnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,slightly_prob,recommended,great_pretcritical,completed3criticalinconv,slightly_probrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,priority,great_pretcritical,completed3criticalinconv,slightly_probpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,not_recom,great_pretcritical,completed3criticalinconv,slightly_probnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,problematic,recommended,great_pretcritical,completed3criticalinconv,problematicrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,priority,great_pretcritical,completed3criticalinconv,problematicpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,not_recom,great_pretcritical,completed3criticalinconv,problematicnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,nonprob,recommended,great_pretcritical,completedmoreconvenientconvenient,nonprobrecommended,priority
great_pret,critical,complete,more,critical,inconv,nonprob,priority,great_pretcritical,completedmoreconvenientconvenient,nonprobpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,not_recom,great_pretcritical,completedmoreconvenientconvenient,nonprobnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,slightly_prob,recommended,great_pretcritical,completedmoreconvenientconvenient,slightly_probrecommended,priority
great_pret,critical,complete,more,critical,inconv,slightly_prob,priority,great_pretcritical,completedmoreconvenientconvenient,slightly_probpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,not_recom,great_pretcritical,completedmoreconvenientconvenient,slightly_probnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,problematic,recommended,great_pretcritical,completedmoreconvenientconvenient,problematicrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,priority,great_pretcritical,completedmoreconvenientconvenient,problematicpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,not_recom,great_pretcritical,completedmoreconvenientconvenient,problematicnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,nonprob,recommended,great_pretcritical,completedmoreconvenientinconv,nonprobrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,priority,great_pretcritical,completedmoreconvenientinconv,nonprobpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,not_recom,great_pretcritical,completedmoreconvenientinconv,nonprobnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,slightly_prob,recommended,great_pretcritical,completedmoreconvenientinconv,slightly_probrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,priority,great_pretcritical,completedmoreconvenientinconv,slightly_probpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,not_recom,great_pretcritical,completedmoreconvenientinconv,slightly_probnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,problematic,recommended,great_pretcritical,completedmoreconvenientinconv,problematicrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,priority,great_pretcritical,completedmoreconvenientinconv,problematicpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,not_recom,great_pretcritical,completedmoreconvenientinconv,problematicnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,nonprob,recommended,great_pretcritical,completedmoreless_convconvenient,nonprobrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,priority,great_pretcritical,completedmoreless_convconvenient,nonprobpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,not_recom,great_pretcritical,completedmoreless_convconvenient,nonprobnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,slightly_prob,recommended,great_pretcritical,completedmoreless_convconvenient,slightly_probrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,priority,great_pretcritical,completedmoreless_convconvenient,slightly_probpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,not_recom,great_pretcritical,completedmoreless_convconvenient,slightly_probnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,problematic,recommended,great_pretcritical,completedmoreless_convconvenient,problematicrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,priority,great_pretcritical,completedmoreless_convconvenient,problematicpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,not_recom,great_pretcritical,completedmoreless_convconvenient,problematicnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,nonprob,recommended,great_pretcritical,completedmoreless_convinconv,nonprobrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,priority,great_pretcritical,completedmoreless_convinconv,nonprobpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,not_recom,great_pretcritical,completedmoreless_convinconv,nonprobnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,slightly_prob,recommended,great_pretcritical,completedmoreless_convinconv,slightly_probrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,priority,great_pretcritical,completedmoreless_convinconv,slightly_probpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,not_recom,great_pretcritical,completedmoreless_convinconv,slightly_probnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,problematic,recommended,great_pretcritical,completedmoreless_convinconv,problematicrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,priority,great_pretcritical,completedmoreless_convinconv,problematicpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,not_recom,great_pretcritical,completedmoreless_convinconv,problematicnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,nonprob,recommended,great_pretcritical,completedmorecriticalconvenient,nonprobrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,priority,great_pretcritical,completedmorecriticalconvenient,nonprobpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,not_recom,great_pretcritical,completedmorecriticalconvenient,nonprobnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,slightly_prob,recommended,great_pretcritical,completedmorecriticalconvenient,slightly_probrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,priority,great_pretcritical,completedmorecriticalconvenient,slightly_probpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,not_recom,great_pretcritical,completedmorecriticalconvenient,slightly_probnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,problematic,recommended,great_pretcritical,completedmorecriticalconvenient,problematicrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,priority,great_pretcritical,completedmorecriticalconvenient,problematicpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,not_recom,great_pretcritical,completedmorecriticalconvenient,problematicnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,nonprob,recommended,great_pretcritical,completedmorecriticalinconv,nonprobrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,priority,great_pretcritical,completedmorecriticalinconv,nonprobpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,nonprob,not_recom,great_pretcritical,completedmorecriticalinconv,nonprobnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,slightly_prob,recommended,great_pretcritical,completedmorecriticalinconv,slightly_probrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,priority,great_pretcritical,completedmorecriticalinconv,slightly_probpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,slightly_prob,not_recom,great_pretcritical,completedmorecriticalinconv,slightly_probnot_recom,not_recom
great_pret,critical,complete,more,critical,inconv,problematic,recommended,great_pretcritical,completedmorecriticalinconv,problematicrecommended,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,priority,great_pretcritical,completedmorecriticalinconv,problematicpriority,spec_prior
great_pret,critical,complete,more,critical,inconv,problematic,not_recom,great_pretcritical,completedmorecriticalinconv,problematicnot_recom,not_recom
great_pret,critical,incomplete,1,convenient,convenient,nonprob,recommended,great_pretcritical,incomplete1convenientconvenient,nonprobrecommended,priority
great_pret,critical,incomplete,1,convenient,convenient,nonprob,priority,great_pretcritical,incomplete1convenientconvenient,nonprobpriority,spec_prior
great_pret,critical,incomplete,1,convenient,convenient,nonprob,not_recom,great_pretcritical,incomplete1convenientconvenient,nonprobnot_recom,not_recom
great_pret,critical,incomplete,1,convenient,convenient,slightly_prob,recommended,great_pretcritical,incomplete1convenientconvenient,slightly_probrecommended,priority
great_pret,critical,incomplete,1,convenient,convenient,slightly_prob,priority,great_pretcritical,incomplete1convenientconvenient,slightly_probpriority,spec_prior
great_pret,critical,incomplete,1,convenient,convenient,slightly_prob,not_recom,great_pretcritical,incomplete1convenientconvenient,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,1,convenient,convenient,problematic,recommended,great_pretcritical,incomplete1convenientconvenient,problematicrecommended,spec_prior
great_pret,critical,incomplete,1,convenient,convenient,problematic,priority,great_pretcritical,incomplete1convenientconvenient,problematicpriority,spec_prior
great_pret,critical,incomplete,1,convenient,convenient,problematic,not_recom,great_pretcritical,incomplete1convenientconvenient,problematicnot_recom,not_recom
great_pret,critical,incomplete,1,convenient,inconv,nonprob,recommended,great_pretcritical,incomplete1convenientinconv,nonprobrecommended,priority
great_pret,critical,incomplete,1,convenient,inconv,nonprob,priority,great_pretcritical,incomplete1convenientinconv,nonprobpriority,spec_prior
great_pret,critical,incomplete,1,convenient,inconv,nonprob,not_recom,great_pretcritical,incomplete1convenientinconv,nonprobnot_recom,not_recom
great_pret,critical,incomplete,1,convenient,inconv,slightly_prob,recommended,great_pretcritical,incomplete1convenientinconv,slightly_probrecommended,priority
great_pret,critical,incomplete,1,convenient,inconv,slightly_prob,priority,great_pretcritical,incomplete1convenientinconv,slightly_probpriority,spec_prior
great_pret,critical,incomplete,1,convenient,inconv,slightly_prob,not_recom,great_pretcritical,incomplete1convenientinconv,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,1,convenient,inconv,problematic,recommended,great_pretcritical,incomplete1convenientinconv,problematicrecommended,spec_prior
great_pret,critical,incomplete,1,convenient,inconv,problematic,priority,great_pretcritical,incomplete1convenientinconv,problematicpriority,spec_prior
great_pret,critical,incomplete,1,convenient,inconv,problematic,not_recom,great_pretcritical,incomplete1convenientinconv,problematicnot_recom,not_recom
great_pret,critical,incomplete,1,less_conv,convenient,nonprob,recommended,great_pretcritical,incomplete1less_convconvenient,nonprobrecommended,priority
great_pret,critical,incomplete,1,less_conv,convenient,nonprob,priority,great_pretcritical,incomplete1less_convconvenient,nonprobpriority,spec_prior
great_pret,critical,incomplete,1,less_conv,convenient,nonprob,not_recom,great_pretcritical,incomplete1less_convconvenient,nonprobnot_recom,not_recom
great_pret,critical,incomplete,1,less_conv,convenient,slightly_prob,recommended,great_pretcritical,incomplete1less_convconvenient,slightly_probrecommended,priority
great_pret,critical,incomplete,1,less_conv,convenient,slightly_prob,priority,great_pretcritical,incomplete1less_convconvenient,slightly_probpriority,spec_prior
great_pret,critical,incomplete,1,less_conv,convenient,slightly_prob,not_recom,great_pretcritical,incomplete1less_convconvenient,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,1,less_conv,convenient,problematic,recommended,great_pretcritical,incomplete1less_convconvenient,problematicrecommended,spec_prior
great_pret,critical,incomplete,1,less_conv,convenient,problematic,priority,great_pretcritical,incomplete1less_convconvenient,problematicpriority,spec_prior
great_pret,critical,incomplete,1,less_conv,convenient,problematic,not_recom,great_pretcritical,incomplete1less_convconvenient,problematicnot_recom,not_recom
great_pret,critical,incomplete,1,less_conv,inconv,nonprob,recommended,great_pretcritical,incomplete1less_convinconv,nonprobrecommended,priority
great_pret,critical,incomplete,1,less_conv,inconv,nonprob,priority,great_pretcritical,incomplete1less_convinconv,nonprobpriority,spec_prior
great_pret,critical,incomplete,1,less_conv,inconv,nonprob,not_recom,great_pretcritical,incomplete1less_convinconv,nonprobnot_recom,not_recom
great_pret,critical,incomplete,1,less_conv,inconv,slightly_prob,recommended,great_pretcritical,incomplete1less_convinconv,slightly_probrecommended,priority
great_pret,critical,incomplete,1,less_conv,inconv,slightly_prob,priority,great_pretcritical,incomplete1less_convinconv,slightly_probpriority,spec_prior
great_pret,critical,incomplete,1,less_conv,inconv,slightly_prob,not_recom,great_pretcritical,incomplete1less_convinconv,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,1,less_conv,inconv,problematic,recommended,great_pretcritical,incomplete1less_convinconv,problematicrecommended,spec_prior
great_pret,critical,incomplete,1,less_conv,inconv,problematic,priority,great_pretcritical,incomplete1less_convinconv,problematicpriority,spec_prior
great_pret,critical,incomplete,1,less_conv,inconv,problematic,not_recom,great_pretcritical,incomplete1less_convinconv,problematicnot_recom,not_recom
great_pret,critical,incomplete,1,critical,convenient,nonprob,recommended,great_pretcritical,incomplete1criticalconvenient,nonprobrecommended,spec_prior
great_pret,critical,incomplete,1,critical,convenient,nonprob,priority,great_pretcritical,incomplete1criticalconvenient,nonprobpriority,spec_prior
great_pret,critical,incomplete,1,critical,convenient,nonprob,not_recom,great_pretcritical,incomplete1criticalconvenient,nonprobnot_recom,not_recom
great_pret,critical,incomplete,1,critical,convenient,slightly_prob,recommended,great_pretcritical,incomplete1criticalconvenient,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,1,critical,convenient,slightly_prob,priority,great_pretcritical,incomplete1criticalconvenient,slightly_probpriority,spec_prior
great_pret,critical,incomplete,1,critical,convenient,slightly_prob,not_recom,great_pretcritical,incomplete1criticalconvenient,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,1,critical,convenient,problematic,recommended,great_pretcritical,incomplete1criticalconvenient,problematicrecommended,spec_prior
great_pret,critical,incomplete,1,critical,convenient,problematic,priority,great_pretcritical,incomplete1criticalconvenient,problematicpriority,spec_prior
great_pret,critical,incomplete,1,critical,convenient,problematic,not_recom,great_pretcritical,incomplete1criticalconvenient,problematicnot_recom,not_recom
great_pret,critical,incomplete,1,critical,inconv,nonprob,recommended,great_pretcritical,incomplete1criticalinconv,nonprobrecommended,spec_prior
great_pret,critical,incomplete,1,critical,inconv,nonprob,priority,great_pretcritical,incomplete1criticalinconv,nonprobpriority,spec_prior
great_pret,critical,incomplete,1,critical,inconv,nonprob,not_recom,great_pretcritical,incomplete1criticalinconv,nonprobnot_recom,not_recom
great_pret,critical,incomplete,1,critical,inconv,slightly_prob,recommended,great_pretcritical,incomplete1criticalinconv,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,1,critical,inconv,slightly_prob,priority,great_pretcritical,incomplete1criticalinconv,slightly_probpriority,spec_prior
great_pret,critical,incomplete,1,critical,inconv,slightly_prob,not_recom,great_pretcritical,incomplete1criticalinconv,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,1,critical,inconv,problematic,recommended,great_pretcritical,incomplete1criticalinconv,problematicrecommended,spec_prior
great_pret,critical,incomplete,1,critical,inconv,problematic,priority,great_pretcritical,incomplete1criticalinconv,problematicpriority,spec_prior
great_pret,critical,incomplete,1,critical,inconv,problematic,not_recom,great_pretcritical,incomplete1criticalinconv,problematicnot_recom,not_recom
great_pret,critical,incomplete,2,convenient,convenient,nonprob,recommended,great_pretcritical,incomplete2convenientconvenient,nonprobrecommended,priority
great_pret,critical,incomplete,2,convenient,convenient,nonprob,priority,great_pretcritical,incomplete2convenientconvenient,nonprobpriority,spec_prior
great_pret,critical,incomplete,2,convenient,convenient,nonprob,not_recom,great_pretcritical,incomplete2convenientconvenient,nonprobnot_recom,not_recom
great_pret,critical,incomplete,2,convenient,convenient,slightly_prob,recommended,great_pretcritical,incomplete2convenientconvenient,slightly_probrecommended,priority
great_pret,critical,incomplete,2,convenient,convenient,slightly_prob,priority,great_pretcritical,incomplete2convenientconvenient,slightly_probpriority,spec_prior
great_pret,critical,incomplete,2,convenient,convenient,slightly_prob,not_recom,great_pretcritical,incomplete2convenientconvenient,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,2,convenient,convenient,problematic,recommended,great_pretcritical,incomplete2convenientconvenient,problematicrecommended,spec_prior
great_pret,critical,incomplete,2,convenient,convenient,problematic,priority,great_pretcritical,incomplete2convenientconvenient,problematicpriority,spec_prior
great_pret,critical,incomplete,2,convenient,convenient,problematic,not_recom,great_pretcritical,incomplete2convenientconvenient,problematicnot_recom,not_recom
great_pret,critical,incomplete,2,convenient,inconv,nonprob,recommended,great_pretcritical,incomplete2convenientinconv,nonprobrecommended,spec_prior
great_pret,critical,incomplete,2,convenient,inconv,nonprob,priority,great_pretcritical,incomplete2convenientinconv,nonprobpriority,spec_prior
great_pret,critical,incomplete,2,convenient,inconv,nonprob,not_recom,great_pretcritical,incomplete2convenientinconv,nonprobnot_recom,not_recom
great_pret,critical,incomplete,2,convenient,inconv,slightly_prob,recommended,great_pretcritical,incomplete2convenientinconv,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,2,convenient,inconv,slightly_prob,priority,great_pretcritical,incomplete2convenientinconv,slightly_probpriority,spec_prior
great_pret,critical,incomplete,2,convenient,inconv,slightly_prob,not_recom,great_pretcritical,incomplete2convenientinconv,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,2,convenient,inconv,problematic,recommended,great_pretcritical,incomplete2convenientinconv,problematicrecommended,spec_prior
great_pret,critical,incomplete,2,convenient,inconv,problematic,priority,great_pretcritical,incomplete2convenientinconv,problematicpriority,spec_prior
great_pret,critical,incomplete,2,convenient,inconv,problematic,not_recom,great_pretcritical,incomplete2convenientinconv,problematicnot_recom,not_recom
great_pret,critical,incomplete,2,less_conv,convenient,nonprob,recommended,great_pretcritical,incomplete2less_convconvenient,nonprobrecommended,spec_prior
great_pret,critical,incomplete,2,less_conv,convenient,nonprob,priority,great_pretcritical,incomplete2less_convconvenient,nonprobpriority,spec_prior
great_pret,critical,incomplete,2,less_conv,convenient,nonprob,not_recom,great_pretcritical,incomplete2less_convconvenient,nonprobnot_recom,not_recom
great_pret,critical,incomplete,2,less_conv,convenient,slightly_prob,recommended,great_pretcritical,incomplete2less_convconvenient,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,2,less_conv,convenient,slightly_prob,priority,great_pretcritical,incomplete2less_convconvenient,slightly_probpriority,spec_prior
great_pret,critical,incomplete,2,less_conv,convenient,slightly_prob,not_recom,great_pretcritical,incomplete2less_convconvenient,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,2,less_conv,convenient,problematic,recommended,great_pretcritical,incomplete2less_convconvenient,problematicrecommended,spec_prior
great_pret,critical,incomplete,2,less_conv,convenient,problematic,priority,great_pretcritical,incomplete2less_convconvenient,problematicpriority,spec_prior
great_pret,critical,incomplete,2,less_conv,convenient,problematic,not_recom,great_pretcritical,incomplete2less_convconvenient,problematicnot_recom,not_recom
great_pret,critical,incomplete,2,less_conv,inconv,nonprob,recommended,great_pretcritical,incomplete2less_convinconv,nonprobrecommended,spec_prior
great_pret,critical,incomplete,2,less_conv,inconv,nonprob,priority,great_pretcritical,incomplete2less_convinconv,nonprobpriority,spec_prior
great_pret,critical,incomplete,2,less_conv,inconv,nonprob,not_recom,great_pretcritical,incomplete2less_convinconv,nonprobnot_recom,not_recom
great_pret,critical,incomplete,2,less_conv,inconv,slightly_prob,recommended,great_pretcritical,incomplete2less_convinconv,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,2,less_conv,inconv,slightly_prob,priority,great_pretcritical,incomplete2less_convinconv,slightly_probpriority,spec_prior
great_pret,critical,incomplete,2,less_conv,inconv,slightly_prob,not_recom,great_pretcritical,incomplete2less_convinconv,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,2,less_conv,inconv,problematic,recommended,great_pretcritical,incomplete2less_convinconv,problematicrecommended,spec_prior
great_pret,critical,incomplete,2,less_conv,inconv,problematic,priority,great_pretcritical,incomplete2less_convinconv,problematicpriority,spec_prior
great_pret,critical,incomplete,2,less_conv,inconv,problematic,not_recom,great_pretcritical,incomplete2less_convinconv,problematicnot_recom,not_recom
great_pret,critical,incomplete,2,critical,convenient,nonprob,recommended,great_pretcritical,incomplete2criticalconvenient,nonprobrecommended,spec_prior
great_pret,critical,incomplete,2,critical,convenient,nonprob,priority,great_pretcritical,incomplete2criticalconvenient,nonprobpriority,spec_prior
great_pret,critical,incomplete,2,critical,convenient,nonprob,not_recom,great_pretcritical,incomplete2criticalconvenient,nonprobnot_recom,not_recom
great_pret,critical,incomplete,2,critical,convenient,slightly_prob,recommended,great_pretcritical,incomplete2criticalconvenient,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,2,critical,convenient,slightly_prob,priority,great_pretcritical,incomplete2criticalconvenient,slightly_probpriority,spec_prior
great_pret,critical,incomplete,2,critical,convenient,slightly_prob,not_recom,great_pretcritical,incomplete2criticalconvenient,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,2,critical,convenient,problematic,recommended,great_pretcritical,incomplete2criticalconvenient,problematicrecommended,spec_prior
great_pret,critical,incomplete,2,critical,convenient,problematic,priority,great_pretcritical,incomplete2criticalconvenient,problematicpriority,spec_prior
great_pret,critical,incomplete,2,critical,convenient,problematic,not_recom,great_pretcritical,incomplete2criticalconvenient,problematicnot_recom,not_recom
great_pret,critical,incomplete,2,critical,inconv,nonprob,recommended,great_pretcritical,incomplete2criticalinconv,nonprobrecommended,spec_prior
great_pret,critical,incomplete,2,critical,inconv,nonprob,priority,great_pretcritical,incomplete2criticalinconv,nonprobpriority,spec_prior
great_pret,critical,incomplete,2,critical,inconv,nonprob,not_recom,great_pretcritical,incomplete2criticalinconv,nonprobnot_recom,not_recom
great_pret,critical,incomplete,2,critical,inconv,slightly_prob,recommended,great_pretcritical,incomplete2criticalinconv,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,2,critical,inconv,slightly_prob,priority,great_pretcritical,incomplete2criticalinconv,slightly_probpriority,spec_prior
great_pret,critical,incomplete,2,critical,inconv,slightly_prob,not_recom,great_pretcritical,incomplete2criticalinconv,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,2,critical,inconv,problematic,recommended,great_pretcritical,incomplete2criticalinconv,problematicrecommended,spec_prior
great_pret,critical,incomplete,2,critical,inconv,problematic,priority,great_pretcritical,incomplete2criticalinconv,problematicpriority,spec_prior
great_pret,critical,incomplete,2,critical,inconv,problematic,not_recom,great_pretcritical,incomplete2criticalinconv,problematicnot_recom,not_recom
great_pret,critical,incomplete,3,convenient,convenient,nonprob,recommended,great_pretcritical,incomplete3convenientconvenient,nonprobrecommended,priority
great_pret,critical,incomplete,3,convenient,convenient,nonprob,priority,great_pretcritical,incomplete3convenientconvenient,nonprobpriority,spec_prior
great_pret,critical,incomplete,3,convenient,convenient,nonprob,not_recom,great_pretcritical,incomplete3convenientconvenient,nonprobnot_recom,not_recom
great_pret,critical,incomplete,3,convenient,convenient,slightly_prob,recommended,great_pretcritical,incomplete3convenientconvenient,slightly_probrecommended,priority
great_pret,critical,incomplete,3,convenient,convenient,slightly_prob,priority,great_pretcritical,incomplete3convenientconvenient,slightly_probpriority,spec_prior
great_pret,critical,incomplete,3,convenient,convenient,slightly_prob,not_recom,great_pretcritical,incomplete3convenientconvenient,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,3,convenient,convenient,problematic,recommended,great_pretcritical,incomplete3convenientconvenient,problematicrecommended,spec_prior
great_pret,critical,incomplete,3,convenient,convenient,problematic,priority,great_pretcritical,incomplete3convenientconvenient,problematicpriority,spec_prior
great_pret,critical,incomplete,3,convenient,convenient,problematic,not_recom,great_pretcritical,incomplete3convenientconvenient,problematicnot_recom,not_recom
great_pret,critical,incomplete,3,convenient,inconv,nonprob,recommended,great_pretcritical,incomplete3convenientinconv,nonprobrecommended,spec_prior
great_pret,critical,incomplete,3,convenient,inconv,nonprob,priority,great_pretcritical,incomplete3convenientinconv,nonprobpriority,spec_prior
great_pret,critical,incomplete,3,convenient,inconv,nonprob,not_recom,great_pretcritical,incomplete3convenientinconv,nonprobnot_recom,not_recom
great_pret,critical,incomplete,3,convenient,inconv,slightly_prob,recommended,great_pretcritical,incomplete3convenientinconv,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,3,convenient,inconv,slightly_prob,priority,great_pretcritical,incomplete3convenientinconv,slightly_probpriority,spec_prior
great_pret,critical,incomplete,3,convenient,inconv,slightly_prob,not_recom,great_pretcritical,incomplete3convenientinconv,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,3,convenient,inconv,problematic,recommended,great_pretcritical,incomplete3convenientinconv,problematicrecommended,spec_prior
great_pret,critical,incomplete,3,convenient,inconv,problematic,priority,great_pretcritical,incomplete3convenientinconv,problematicpriority,spec_prior
great_pret,critical,incomplete,3,convenient,inconv,problematic,not_recom,great_pretcritical,incomplete3convenientinconv,problematicnot_recom,not_recom
great_pret,critical,incomplete,3,less_conv,convenient,nonprob,recommended,great_pretcritical,incomplete3less_convconvenient,nonprobrecommended,spec_prior
great_pret,critical,incomplete,3,less_conv,convenient,nonprob,priority,great_pretcritical,incomplete3less_convconvenient,nonprobpriority,spec_prior
great_pret,critical,incomplete,3,less_conv,convenient,nonprob,not_recom,great_pretcritical,incomplete3less_convconvenient,nonprobnot_recom,not_recom
great_pret,critical,incomplete,3,less_conv,convenient,slightly_prob,recommended,great_pretcritical,incomplete3less_convconvenient,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,3,less_conv,convenient,slightly_prob,priority,great_pretcritical,incomplete3less_convconvenient,slightly_probpriority,spec_prior
great_pret,critical,incomplete,3,less_conv,convenient,slightly_prob,not_recom,great_pretcritical,incomplete3less_convconvenient,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,3,less_conv,convenient,problematic,recommended,great_pretcritical,incomplete3less_convconvenient,problematicrecommended,spec_prior
great_pret,critical,incomplete,3,less_conv,convenient,problematic,priority,great_pretcritical,incomplete3less_convconvenient,problematicpriority,spec_prior
great_pret,critical,incomplete,3,less_conv,convenient,problematic,not_recom,great_pretcritical,incomplete3less_convconvenient,problematicnot_recom,not_recom
great_pret,critical,incomplete,3,less_conv,inconv,nonprob,recommended,great_pretcritical,incomplete3less_convinconv,nonprobrecommended,spec_prior
great_pret,critical,incomplete,3,less_conv,inconv,nonprob,priority,great_pretcritical,incomplete3less_convinconv,nonprobpriority,spec_prior
great_pret,critical,incomplete,3,less_conv,inconv,nonprob,not_recom,great_pretcritical,incomplete3less_convinconv,nonprobnot_recom,not_recom
great_pret,critical,incomplete,3,less_conv,inconv,slightly_prob,recommended,great_pretcritical,incomplete3less_convinconv,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,3,less_conv,inconv,slightly_prob,priority,great_pretcritical,incomplete3less_convinconv,slightly_probpriority,spec_prior
great_pret,critical,incomplete,3,less_conv,inconv,slightly_prob,not_recom,great_pretcritical,incomplete3less_convinconv,slightly_probnot_recom,not_recom
