buying,maint,doors,persons,lug_boot,safety,PRICE,CONFORT,condition
low,vhigh,three,four,big,low,low_vhigh,three_four_big,unacc
low,vhigh,three,four,big,med,low_vhigh,three_four_big,acc
low,vhigh,three,four,big,high,low_vhigh,three_four_big,acc
low,vhigh,three,more,small,low,low_vhigh,three_more_small,unacc
low,vhigh,three,more,small,med,low_vhigh,three_more_small,unacc
low,vhigh,three,more,small,high,low_vhigh,three_more_small,acc
low,vhigh,three,more,med,low,low_vhigh,three_more_med,unacc
low,vhigh,three,more,med,med,low_vhigh,three_more_med,acc
low,vhigh,three,more,med,high,low_vhigh,three_more_med,acc
low,vhigh,three,more,big,low,low_vhigh,three_more_big,unacc
low,vhigh,three,more,big,med,low_vhigh,three_more_big,acc
low,vhigh,three,more,big,high,low_vhigh,three_more_big,acc
low,vhigh,four,two,small,low,low_vhigh,four_two_small,unacc
low,vhigh,four,two,small,med,low_vhigh,four_two_small,unacc
low,vhigh,four,two,small,high,low_vhigh,four_two_small,unacc
low,vhigh,four,two,med,low,low_vhigh,four_two_med,unacc
low,vhigh,four,two,med,med,low_vhigh,four_two_med,unacc
low,vhigh,four,two,med,high,low_vhigh,four_two_med,unacc
low,vhigh,four,two,big,low,low_vhigh,four_two_big,unacc
low,vhigh,four,two,big,med,low_vhigh,four_two_big,unacc
low,vhigh,four,two,big,high,low_vhigh,four_two_big,unacc
low,vhigh,four,four,small,low,low_vhigh,four_four_small,unacc
low,vhigh,four,four,small,med,low_vhigh,four_four_small,unacc
low,vhigh,four,four,small,high,low_vhigh,four_four_small,acc
low,vhigh,four,four,med,low,low_vhigh,four_four_med,unacc
low,vhigh,four,four,med,med,low_vhigh,four_four_med,acc
low,vhigh,four,four,med,high,low_vhigh,four_four_med,acc
low,vhigh,four,four,big,low,low_vhigh,four_four_big,unacc
low,vhigh,four,four,big,med,low_vhigh,four_four_big,acc
low,vhigh,four,four,big,high,low_vhigh,four_four_big,acc
low,vhigh,four,more,small,low,low_vhigh,four_more_small,unacc
low,vhigh,four,more,small,med,low_vhigh,four_more_small,unacc
low,vhigh,four,more,small,high,low_vhigh,four_more_small,acc
low,vhigh,four,more,med,low,low_vhigh,four_more_med,unacc
low,vhigh,four,more,med,med,low_vhigh,four_more_med,acc
low,vhigh,four,more,med,high,low_vhigh,four_more_med,acc
low,vhigh,four,more,big,low,low_vhigh,four_more_big,unacc
low,vhigh,four,more,big,med,low_vhigh,four_more_big,acc
low,vhigh,four,more,big,high,low_vhigh,four_more_big,acc
low,vhigh,five_or_more,two,small,low,low_vhigh,five_or_more_two_small,unacc
low,vhigh,five_or_more,two,small,med,low_vhigh,five_or_more_two_small,unacc
low,vhigh,five_or_more,two,small,high,low_vhigh,five_or_more_two_small,unacc
low,vhigh,five_or_more,two,med,low,low_vhigh,five_or_more_two_med,unacc
low,vhigh,five_or_more,two,med,med,low_vhigh,five_or_more_two_med,unacc
low,vhigh,five_or_more,two,med,high,low_vhigh,five_or_more_two_med,unacc
low,vhigh,five_or_more,two,big,low,low_vhigh,five_or_more_two_big,unacc
low,vhigh,five_or_more,two,big,med,low_vhigh,five_or_more_two_big,unacc
low,vhigh,five_or_more,two,big,high,low_vhigh,five_or_more_two_big,unacc
low,vhigh,five_or_more,four,small,low,low_vhigh,five_or_more_four_small,unacc
low,vhigh,five_or_more,four,small,med,low_vhigh,five_or_more_four_small,unacc
low,vhigh,five_or_more,four,small,high,low_vhigh,five_or_more_four_small,acc
low,vhigh,five_or_more,four,med,low,low_vhigh,five_or_more_four_med,unacc
low,vhigh,five_or_more,four,med,med,low_vhigh,five_or_more_four_med,acc
low,vhigh,five_or_more,four,med,high,low_vhigh,five_or_more_four_med,acc
low,vhigh,five_or_more,four,big,low,low_vhigh,five_or_more_four_big,unacc
low,vhigh,five_or_more,four,big,med,low_vhigh,five_or_more_four_big,acc
low,vhigh,five_or_more,four,big,high,low_vhigh,five_or_more_four_big,acc
low,vhigh,five_or_more,more,small,low,low_vhigh,five_or_more_more_small,unacc
low,vhigh,five_or_more,more,small,med,low_vhigh,five_or_more_more_small,unacc
low,vhigh,five_or_more,more,small,high,low_vhigh,five_or_more_more_small,acc
low,vhigh,five_or_more,more,med,low,low_vhigh,five_or_more_more_med,unacc
low,vhigh,five_or_more,more,med,med,low_vhigh,five_or_more_more_med,acc
low,vhigh,five_or_more,more,med,high,low_vhigh,five_or_more_more_med,acc
low,vhigh,five_or_more,more,big,low,low_vhigh,five_or_more_more_big,unacc
low,vhigh,five_or_more,more,big,med,low_vhigh,five_or_more_more_big,acc
low,vhigh,five_or_more,more,big,high,low_vhigh,five_or_more_more_big,acc
low,high,two,two,small,low,low_high,two_two_small,unacc
low,high,two,two,small,med,low_high,two_two_small,unacc
low,high,two,two,small,high,low_high,two_two_small,unacc
low,high,two,two,med,low,low_high,two_two_med,unacc
low,high,two,two,med,med,low_high,two_two_med,unacc
low,high,two,two,med,high,low_high,two_two_med,unacc
low,high,two,two,big,low,low_high,two_two_big,unacc
low,high,two,two,big,med,low_high,two_two_big,unacc
low,high,two,two,big,high,low_high,two_two_big,unacc
low,high,two,four,small,low,low_high,two_four_small,unacc
low,high,two,four,small,med,low_high,two_four_small,acc
low,high,two,four,small,high,low_high,two_four_small,acc
low,high,two,four,med,low,low_high,two_four_med,unacc
low,high,two,four,med,med,low_high,two_four_med,acc
low,high,two,four,med,high,low_high,two_four_med,acc
low,high,two,four,big,low,low_high,two_four_big,unacc
low,high,two,four,big,med,low_high,two_four_big,acc
low,high,two,four,big,high,low_high,two_four_big,vgood
low,high,two,more,small,low,low_high,two_more_small,unacc
low,high,two,more,small,med,low_high,two_more_small,unacc
low,high,two,more,small,high,low_high,two_more_small,unacc
low,high,two,more,med,low,low_high,two_more_med,unacc
low,high,two,more,med,med,low_high,two_more_med,acc
low,high,two,more,med,high,low_high,two_more_med,acc
low,high,two,more,big,low,low_high,two_more_big,unacc
low,high,two,more,big,med,low_high,two_more_big,acc
low,high,two,more,big,high,low_high,two_more_big,vgood
low,high,three,two,small,low,low_high,three_two_small,unacc
low,high,three,two,small,med,low_high,three_two_small,unacc
low,high,three,two,small,high,low_high,three_two_small,unacc
low,high,three,two,med,low,low_high,three_two_med,unacc
low,high,three,two,med,med,low_high,three_two_med,unacc
low,high,three,two,med,high,low_high,three_two_med,unacc
low,high,three,two,big,low,low_high,three_two_big,unacc
low,high,three,two,big,med,low_high,three_two_big,unacc
low,high,three,two,big,high,low_high,three_two_big,unacc
low,high,three,four,small,low,low_high,three_four_small,unacc
low,high,three,four,small,med,low_high,three_four_small,acc
low,high,three,four,small,high,low_high,three_four_small,acc
low,high,three,four,med,low,low_high,three_four_med,unacc
low,high,three,four,med,med,low_high,three_four_med,acc
low,high,three,four,med,high,low_high,three_four_med,acc
low,high,three,four,big,low,low_high,three_four_big,unacc
low,high,three,four,big,med,low_high,three_four_big,acc
low,high,three,four,big,high,low_high,three_four_big,vgood
low,high,three,more,small,low,low_high,three_more_small,unacc
low,high,three,more,small,med,low_high,three_more_small,acc
low,high,three,more,small,high,low_high,three_more_small,acc
low,high,three,more,med,low,low_high,three_more_med,unacc
low,high,three,more,med,med,low_high,three_more_med,acc
low,high,three,more,med,high,low_high,three_more_med,vgood
low,high,three,more,big,low,low_high,three_more_big,unacc
low,high,three,more,big,med,low_high,three_more_big,acc
low,high,three,more,big,high,low_high,three_more_big,vgood
low,high,four,two,small,low,low_high,four_two_small,unacc
low,high,four,two,small,med,low_high,four_two_small,unacc
low,high,four,two,small,high,low_high,four_two_small,unacc
low,high,four,two,med,low,low_high,four_two_med,unacc
low,high,four,two,med,med,low_high,four_two_med,unacc
low,high,four,two,med,high,low_high,four_two_med,unacc
low,high,four,two,big,low,low_high,four_two_big,unacc
low,high,four,two,big,med,low_high,four_two_big,unacc
low,high,four,two,big,high,low_high,four_two_big,unacc
low,high,four,four,small,low,low_high,four_four_small,unacc
low,high,four,four,small,med,low_high,four_four_small,acc
low,high,four,four,small,high,low_high,four_four_small,acc
low,high,four,four,med,low,low_high,four_four_med,unacc
low,high,four,four,med,med,low_high,four_four_med,acc
low,high,four,four,med,high,low_high,four_four_med,vgood
low,high,four,four,big,low,low_high,four_four_big,unacc
low,high,four,four,big,med,low_high,four_four_big,acc
low,high,four,four,big,high,low_high,four_four_big,vgood
low,high,four,more,small,low,low_high,four_more_small,unacc
low,high,four,more,small,med,low_high,four_more_small,acc
low,high,four,more,small,high,low_high,four_more_small,acc
low,high,four,more,med,low,low_high,four_more_med,unacc
low,high,four,more,med,med,low_high,four_more_med,acc
low,high,four,more,med,high,low_high,four_more_med,vgood
low,high,four,more,big,low,low_high,four_more_big,unacc
low,high,four,more,big,med,low_high,four_more_big,acc
low,high,four,more,big,high,low_high,four_more_big,vgood
low,high,five_or_more,two,small,low,low_high,five_or_more_two_small,unacc
low,high,five_or_more,two,small,med,low_high,five_or_more_two_small,unacc
low,high,five_or_more,two,small,high,low_high,five_or_more_two_small,unacc
low,high,five_or_more,two,med,low,low_high,five_or_more_two_med,unacc
low,high,five_or_more,two,med,med,low_high,five_or_more_two_med,unacc
low,high,five_or_more,two,med,high,low_high,five_or_more_two_med,unacc
low,high,five_or_more,two,big,low,low_high,five_or_more_two_big,unacc
low,high,five_or_more,two,big,med,low_high,five_or_more_two_big,unacc
low,high,five_or_more,two,big,high,low_high,five_or_more_two_big,unacc
low,high,five_or_more,four,small,low,low_high,five_or_more_four_small,unacc
low,high,five_or_more,four,small,med,low_high,five_or_more_four_small,acc
low,high,five_or_more,four,small,high,low_high,five_or_more_four_small,acc
low,high,five_or_more,four,med,low,low_high,five_or_more_four_med,unacc
low,high,five_or_more,four,med,med,low_high,five_or_more_four_med,acc
low,high,five_or_more,four,med,high,low_high,five_or_more_four_med,vgood
low,high,five_or_more,four,big,low,low_high,five_or_more_four_big,unacc
low,high,five_or_more,four,big,med,low_high,five_or_more_four_big,acc
low,high,five_or_more,four,big,high,low_high,five_or_more_four_big,vgood
low,high,five_or_more,more,small,low,low_high,five_or_more_more_small,unacc
low,high,five_or_more,more,small,med,low_high,five_or_more_more_small,acc
low,high,five_or_more,more,small,high,low_high,five_or_more_more_small,acc
low,high,five_or_more,more,med,low,low_high,five_or_more_more_med,unacc
low,high,five_or_more,more,med,med,low_high,five_or_more_more_med,acc
low,high,five_or_more,more,med,high,low_high,five_or_more_more_med,vgood
low,high,five_or_more,more,big,low,low_high,five_or_more_more_big,unacc
low,high,five_or_more,more,big,med,low_high,five_or_more_more_big,acc
low,high,five_or_more,more,big,high,low_high,five_or_more_more_big,vgood
low,med,two,two,small,low,low_med,two_two_small,unacc
low,med,two,two,small,med,low_med,two_two_small,unacc
low,med,two,two,small,high,low_med,two_two_small,unacc
low,med,two,two,med,low,low_med,two_two_med,unacc
low,med,two,two,med,med,low_med,two_two_med,unacc
low,med,two,two,med,high,low_med,two_two_med,unacc
low,med,two,two,big,low,low_med,two_two_big,unacc
low,med,two,two,big,med,low_med,two_two_big,unacc
low,med,two,two,big,high,low_med,two_two_big,unacc
low,med,two,four,small,low,low_med,two_four_small,unacc
low,med,two,four,small,med,low_med,two_four_small,acc
low,med,two,four,small,high,low_med,two_four_small,good
low,med,two,four,med,low,low_med,two_four_med,unacc
low,med,two,four,med,med,low_med,two_four_med,acc
low,med,two,four,med,high,low_med,two_four_med,good
low,med,two,four,big,low,low_med,two_four_big,unacc
low,med,two,four,big,med,low_med,two_four_big,good
low,med,two,four,big,high,low_med,two_four_big,vgood
low,med,two,more,small,low,low_med,two_more_small,unacc
low,med,two,more,small,med,low_med,two_more_small,unacc
low,med,two,more,small,high,low_med,two_more_small,unacc
low,med,two,more,med,low,low_med,two_more_med,unacc
low,med,two,more,med,med,low_med,two_more_med,acc
low,med,two,more,med,high,low_med,two_more_med,good
low,med,two,more,big,low,low_med,two_more_big,unacc
low,med,two,more,big,med,low_med,two_more_big,good
low,med,two,more,big,high,low_med,two_more_big,vgood
low,med,three,two,small,low,low_med,three_two_small,unacc
low,med,three,two,small,med,low_med,three_two_small,unacc
low,med,three,two,small,high,low_med,three_two_small,unacc
low,med,three,two,med,low,low_med,three_two_med,unacc
low,med,three,two,med,med,low_med,three_two_med,unacc
low,med,three,two,med,high,low_med,three_two_med,unacc
low,med,three,two,big,low,low_med,three_two_big,unacc
low,med,three,two,big,med,low_med,three_two_big,unacc
low,med,three,two,big,high,low_med,three_two_big,unacc
low,med,three,four,small,low,low_med,three_four_small,unacc
low,med,three,four,small,med,low_med,three_four_small,acc
low,med,three,four,small,high,low_med,three_four_small,good
low,med,three,four,med,low,low_med,three_four_med,unacc
low,med,three,four,med,med,low_med,three_four_med,acc
low,med,three,four,med,high,low_med,three_four_med,good
low,med,three,four,big,low,low_med,three_four_big,unacc
low,med,three,four,big,med,low_med,three_four_big,good
low,med,three,four,big,high,low_med,three_four_big,vgood
low,med,three,more,small,low,low_med,three_more_small,unacc
low,med,three,more,small,med,low_med,three_more_small,acc
low,med,three,more,small,high,low_med,three_more_small,good
low,med,three,more,med,low,low_med,three_more_med,unacc
low,med,three,more,med,med,low_med,three_more_med,good
low,med,three,more,med,high,low_med,three_more_med,vgood
low,med,three,more,big,low,low_med,three_more_big,unacc
low,med,three,more,big,med,low_med,three_more_big,good
low,med,three,more,big,high,low_med,three_more_big,vgood
low,med,four,two,small,low,low_med,four_two_small,unacc
low,med,four,two,small,med,low_med,four_two_small,unacc
low,med,four,two,small,high,low_med,four_two_small,unacc
low,med,four,two,med,low,low_med,four_two_med,unacc
low,med,four,two,med,med,low_med,four_two_med,unacc
low,med,four,two,med,high,low_med,four_two_med,unacc
low,med,four,two,big,low,low_med,four_two_big,unacc
low,med,four,two,big,med,low_med,four_two_big,unacc
low,med,four,two,big,high,low_med,four_two_big,unacc
low,med,four,four,small,low,low_med,four_four_small,unacc
low,med,four,four,small,med,low_med,four_four_small,acc
low,med,four,four,small,high,low_med,four_four_small,good
low,med,four,four,med,low,low_med,four_four_med,unacc
low,med,four,four,med,med,low_med,four_four_med,good
low,med,four,four,med,high,low_med,four_four_med,vgood
low,med,four,four,big,low,low_med,four_four_big,unacc
low,med,four,four,big,med,low_med,four_four_big,good
low,med,four,four,big,high,low_med,four_four_big,vgood
low,med,four,more,small,low,low_med,four_more_small,unacc
low,med,four,more,small,med,low_med,four_more_small,acc
low,med,four,more,small,high,low_med,four_more_small,good
low,med,four,more,med,low,low_med,four_more_med,unacc
low,med,four,more,med,med,low_med,four_more_med,good
low,med,four,more,med,high,low_med,four_more_med,vgood
low,med,four,more,big,low,low_med,four_more_big,unacc
low,med,four,more,big,med,low_med,four_more_big,good
low,med,four,more,big,high,low_med,four_more_big,vgood
low,med,five_or_more,two,small,low,low_med,five_or_more_two_small,unacc
low,med,five_or_more,two,small,med,low_med,five_or_more_two_small,unacc
low,med,five_or_more,two,small,high,low_med,five_or_more_two_small,unacc
low,med,five_or_more,two,med,low,low_med,five_or_more_two_med,unacc
low,med,five_or_more,two,med,med,low_med,five_or_more_two_med,unacc
low,med,five_or_more,two,med,high,low_med,five_or_more_two_med,unacc
low,med,five_or_more,two,big,low,low_med,five_or_more_two_big,unacc
low,med,five_or_more,two,big,med,low_med,five_or_more_two_big,unacc
low,med,five_or_more,two,big,high,low_med,five_or_more_two_big,unacc
low,med,five_or_more,four,small,low,low_med,five_or_more_four_small,unacc
low,med,five_or_more,four,small,med,low_med,five_or_more_four_small,acc
low,med,five_or_more,four,small,high,low_med,five_or_more_four_small,good
low,med,five_or_more,four,med,low,low_med,five_or_more_four_med,unacc
low,med,five_or_more,four,med,med,low_med,five_or_more_four_med,good
low,med,five_or_more,four,med,high,low_med,five_or_more_four_med,vgood
low,med,five_or_more,four,big,low,low_med,five_or_more_four_big,unacc
low,med,five_or_more,four,big,med,low_med,five_or_more_four_big,good
low,med,five_or_more,four,big,high,low_med,five_or_more_four_big,vgood
low,med,five_or_more,more,small,low,low_med,five_or_more_more_small,unacc
low,med,five_or_more,more,small,med,low_med,five_or_more_more_small,acc
low,med,five_or_more,more,small,high,low_med,five_or_more_more_small,good
low,med,five_or_more,more,med,low,low_med,five_or_more_more_med,unacc
low,med,five_or_more,more,med,med,low_med,five_or_more_more_med,good
low,med,five_or_more,more,med,high,low_med,five_or_more_more_med,vgood
low,med,five_or_more,more,big,low,low_med,five_or_more_more_big,unacc
low,med,five_or_more,more,big,med,low_med,five_or_more_more_big,good
low,med,five_or_more,more,big,high,low_med,five_or_more_more_big,vgood
low,low,two,two,small,low,low_low,two_two_small,unacc
low,low,two,two,small,med,low_low,two_two_small,unacc
low,low,two,two,small,high,low_low,two_two_small,unacc
low,low,two,two,med,low,low_low,two_two_med,unacc
low,low,two,two,med,med,low_low,two_two_med,unacc
low,low,two,two,med,high,low_low,two_two_med,unacc
low,low,two,two,big,low,low_low,two_two_big,unacc
low,low,two,two,big,med,low_low,two_two_big,unacc
low,low,two,two,big,high,low_low,two_two_big,unacc
low,low,two,four,small,low,low_low,two_four_small,unacc
low,low,two,four,small,med,low_low,two_four_small,acc
low,low,two,four,small,high,low_low,two_four_small,good
low,low,two,four,med,low,low_low,two_four_med,unacc
low,low,two,four,med,med,low_low,two_four_med,acc
low,low,two,four,med,high,low_low,two_four_med,good
low,low,two,four,big,low,low_low,two_four_big,unacc
low,low,two,four,big,med,low_low,two_four_big,good
low,low,two,four,big,high,low_low,two_four_big,vgood
low,low,two,more,small,low,low_low,two_more_small,unacc
low,low,two,more,small,med,low_low,two_more_small,unacc
low,low,two,more,small,high,low_low,two_more_small,unacc
low,low,two,more,med,low,low_low,two_more_med,unacc
low,low,two,more,med,med,low_low,two_more_med,acc
low,low,two,more,med,high,low_low,two_more_med,good
low,low,two,more,big,low,low_low,two_more_big,unacc
low,low,two,more,big,med,low_low,two_more_big,good
low,low,two,more,big,high,low_low,two_more_big,vgood
low,low,three,two,small,low,low_low,three_two_small,unacc
low,low,three,two,small,med,low_low,three_two_small,unacc
low,low,three,two,small,high,low_low,three_two_small,unacc
low,low,three,two,med,low,low_low,three_two_med,unacc
low,low,three,two,med,med,low_low,three_two_med,unacc
low,low,three,two,med,high,low_low,three_two_med,unacc
low,low,three,two,big,low,low_low,three_two_big,unacc
low,low,three,two,big,med,low_low,three_two_big,unacc
low,low,three,two,big,high,low_low,three_two_big,unacc
low,low,three,four,small,low,low_low,three_four_small,unacc
low,low,three,four,small,med,low_low,three_four_small,acc
low,low,three,four,small,high,low_low,three_four_small,good
low,low,three,four,med,low,low_low,three_four_med,unacc
low,low,three,four,med,med,low_low,three_four_med,acc
low,low,three,four,med,high,low_low,three_four_med,good
low,low,three,four,big,low,low_low,three_four_big,unacc
low,low,three,four,big,med,low_low,three_four_big,good
low,low,three,four,big,high,low_low,three_four_big,vgood
low,low,three,more,small,low,low_low,three_more_small,unacc
low,low,three,more,small,med,low_low,three_more_small,acc
low,low,three,more,small,high,low_low,three_more_small,good
low,low,three,more,med,low,low_low,three_more_med,unacc
low,low,three,more,med,med,low_low,three_more_med,good
low,low,three,more,med,high,low_low,three_more_med,vgood
low,low,three,more,big,low,low_low,three_more_big,unacc
low,low,three,more,big,med,low_low,three_more_big,good
low,low,three,more,big,high,low_low,three_more_big,vgood
low,low,four,two,small,low,low_low,four_two_small,unacc
low,low,four,two,small,med,low_low,four_two_small,unacc
low,low,four,two,small,high,low_low,four_two_small,unacc
low,low,four,two,med,low,low_low,four_two_med,unacc
low,low,four,two,med,med,low_low,four_two_med,unacc
low,low,four,two,med,high,low_low,four_two_med,unacc
low,low,four,two,big,low,low_low,four_two_big,unacc
low,low,four,two,big,med,low_low,four_two_big,unacc
low,low,four,two,big,high,low_low,four_two_big,unacc
low,low,four,four,small,low,low_low,four_four_small,unacc
low,low,four,four,small,med,low_low,four_four_small,acc
low,low,four,four,small,high,low_low,four_four_small,good
low,low,four,four,med,low,low_low,four_four_med,unacc
low,low,four,four,med,med,low_low,four_four_med,good
low,low,four,four,med,high,low_low,four_four_med,vgood
low,low,four,four,big,low,low_low,four_four_big,unacc
low,low,four,four,big,med,low_low,four_four_big,good
low,low,four,four,big,high,low_low,four_four_big,vgood
low,low,four,more,small,low,low_low,four_more_small,unacc
low,low,four,more,small,med,low_low,four_more_small,acc
low,low,four,more,small,high,low_low,four_more_small,good
low,low,four,more,med,low,low_low,four_more_med,unacc
low,low,four,more,med,med,low_low,four_more_med,good
low,low,four,more,med,high,low_low,four_more_med,vgood
low,low,four,more,big,low,low_low,four_more_big,unacc
low,low,four,more,big,med,low_low,four_more_big,good
low,low,four,more,big,high,low_low,four_more_big,vgood
low,low,five_or_more,two,small,low,low_low,five_or_more_two_small,unacc
low,low,five_or_more,two,small,med,low_low,five_or_more_two_small,unacc
low,low,five_or_more,two,small,high,low_low,five_or_more_two_small,unacc
low,low,five_or_more,two,med,low,low_low,five_or_more_two_med,unacc
low,low,five_or_more,two,med,med,low_low,five_or_more_two_med,unacc
low,low,five_or_more,two,med,high,low_low,five_or_more_two_med,unacc
low,low,five_or_more,two,big,low,low_low,five_or_more_two_big,unacc
low,low,five_or_more,two,big,med,low_low,five_or_more_two_big,unacc
low,low,five_or_more,two,big,high,low_low,five_or_more_two_big,unacc
low,low,five_or_more,four,small,low,low_low,five_or_more_four_small,unacc
low,low,five_or_more,four,small,med,low_low,five_or_more_four_small,acc
low,low,five_or_more,four,small,high,low_low,five_or_more_four_small,good
low,low,five_or_more,four,med,low,low_low,five_or_more_four_med,unacc
low,low,five_or_more,four,med,med,low_low,five_or_more_four_med,good
low,low,five_or_more,four,med,high,low_low,five_or_more_four_med,vgood
low,low,five_or_more,four,big,low,low_low,five_or_more_four_big,unacc
low,low,five_or_more,four,big,med,low_low,five_or_more_four_big,good
low,low,five_or_more,four,big,high,low_low,five_or_more_four_big,vgood
low,low,five_or_more,more,small,low,low_low,five_or_more_more_small,unacc
low,low,five_or_more,more,small,med,low_low,five_or_more_more_small,acc
low,low,five_or_more,more,small,high,low_low,five_or_more_more_small,good
low,low,five_or_more,more,med,low,low_low,five_or_more_more_med,unacc
low,low,five_or_more,more,med,med,low_low,five_or_more_more_med,good
low,low,five_or_more,more,med,high,low_low,five_or_more_more_med,vgood
low,low,five_or_more,more,big,low,low_low,five_or_more_more_big,unacc
low,low,five_or_more,more,big,med,low_low,five_or_more_more_big,good
low,low,five_or_more,more,big,high,low_low,five_or_more_more_big,vgood
